,Application,Perf_node01_task_clock,Perf_node01_cpu_bus_cycles_,Perf_node01_cpu_cpu_cycles_,Perf_node01_msr_aperf_,Perf_node01_msr_mperf_,Perf_node01_msr_tsc_,Perf_node01_cpu_ref_cycles_,Perf_node01_power_energy_pkg_,Perf_node01_power_energy_ram_,Perf_node01_power_energy_total_
2031,CG,11,11,11,11,11,11,11,2,2,2
2032,CG,10,10,11,10,10,11,10,1,1,1
2033,CG,11,11,11,11,11,11,11,1,1,1
2034,CG,10,10,10,10,10,10,11,1,1,1
2035,CG,11,11,11,11,11,11,11,2,3,2
2036,CG,11,11,11,10,10,10,11,1,2,1
2037,CG,11,11,11,10,10,11,11,2,1,1
2038,CG,11,11,11,11,10,11,11,2,2,2
2039,CG,10,10,10,11,11,11,10,1,2,1
2040,CG,10,11,11,10,10,10,11,2,1,2
2041,CG,11,11,11,11,11,11,11,1,1,1
2042,CG,11,11,11,11,11,11,11,2,2,2
2043,CG,11,11,11,11,11,11,11,2,2,2
2044,CG,10,11,10,10,10,10,10,1,2,1
2045,CG,11,11,11,11,11,11,11,2,0,1
2046,CG,10,10,10,11,11,11,10,1,3,2
2047,CG,11,11,11,10,10,11,11,2,1,2
2048,CG,10,10,10,10,10,10,10,1,2,1
2049,CG,11,11,11,11,11,11,11,2,2,2
2050,CG,10,11,11,10,11,11,11,2,1,2
2051,CG,11,11,11,11,11,10,10,1,1,1
2052,CG,10,10,10,10,10,11,11,2,1,2
2053,CG,11,11,11,10,10,10,10,1,2,1
2054,CG,11,11,11,11,11,11,11,2,1,2
2055,CG,10,11,11,10,10,10,11,2,2,2
2056,CG,11,11,10,11,11,11,11,2,1,1
2057,CG,10,11,11,11,10,10,10,1,2,1
2058,CG,11,10,10,10,11,11,11,2,1,1
2059,CG,11,10,10,10,10,11,11,1,2,2
2060,CG,11,11,11,11,10,10,11,1,2,2
2061,CG,10,11,11,11,11,11,11,2,2,2
2062,CG,11,10,10,10,10,10,10,1,1,1
2063,CG,10,10,10,10,10,10,10,2,2,2
2064,CG,11,10,10,10,10,10,11,1,1,1
2065,CG,10,11,11,11,11,11,11,1,1,1
2066,CG,11,11,11,10,10,11,11,2,2,2
2067,CG,11,11,11,11,11,11,11,1,2,1
2068,CG,11,11,11,10,10,11,10,1,2,1
2069,CG,10,11,11,11,11,11,11,2,1,1
2070,CG,10,11,10,10,10,10,10,1,1,1
2071,CG,11,11,11,11,11,11,11,2,3,2
2072,CG,10,11,10,11,11,10,11,1,1,1
2073,CG,11,10,10,10,10,10,10,1,2,2
2074,CG,11,11,11,11,11,11,11,2,1,1
2075,CG,10,10,10,10,10,10,11,1,2,1
2076,CG,10,11,11,10,10,11,11,2,1,2
2077,CG,11,11,11,10,10,11,11,1,1,1
2078,CG,10,11,11,11,11,11,10,1,1,1
2079,CG,11,11,11,10,10,11,11,2,2,2
2080,CG,10,11,10,11,11,11,11,2,2,2
2081,CG,11,11,11,11,11,11,11,2,1,2
2082,CG,10,10,10,10,10,10,10,1,2,1
2083,CG,11,11,11,11,11,11,11,2,2,2
2084,CG,10,11,11,10,10,11,11,2,1,2
2085,CG,10,11,11,11,11,10,10,1,1,1
2086,CG,10,10,10,10,10,11,11,2,1,2
2087,CG,10,11,10,10,10,10,10,1,0,1
2088,CG,11,11,11,11,11,11,11,2,3,2
2089,CG,11,11,11,11,11,11,11,2,2,2
2090,CG,10,10,10,10,10,11,10,1,2,1
2091,CG,10,11,11,11,10,10,11,1,1,1
2092,CG,11,11,10,10,11,11,11,2,1,2
2093,CG,10,10,11,11,11,11,11,2,1,2
2094,CG,11,11,11,10,10,10,10,1,2,1
2095,CG,10,11,10,10,10,11,11,2,2,2
2096,CG,11,11,11,11,11,11,11,1,1,1
2097,CG,10,11,11,11,11,11,11,2,2,2
2098,CG,10,11,11,11,10,11,11,2,2,2
2099,CG,10,10,10,10,11,10,10,1,1,1
2100,CG,10,11,10,10,10,10,11,2,1,2
2101,CG,11,11,11,11,11,11,11,2,1,2
2102,CG,11,11,11,11,11,11,10,1,2,2
2103,CG,11,10,11,10,10,11,11,2,1,2
2104,CG,10,11,10,11,11,11,11,1,0,1
2105,CG,11,11,11,10,10,10,11,2,3,2
2106,CG,10,10,11,11,11,11,10,1,1,1
2107,CG,11,11,11,10,10,10,11,1,2,2
2108,CG,10,10,10,10,10,10,10,1,2,2
2109,CG,11,11,11,11,11,11,11,2,2,2
2110,CG,10,11,11,11,11,11,11,2,1,2
2111,CG,10,11,11,11,10,10,10,1,1,1
2112,CG,10,10,10,10,10,11,11,2,2,2
2113,CG,11,11,11,10,10,10,10,1,1,1
2114,CG,11,11,11,11,11,11,11,2,2,2
2115,CG,11,11,11,10,10,10,10,1,1,1
2116,CG,11,10,10,10,10,11,11,1,1,1
2117,CG,10,11,11,11,10,10,10,1,2,2
2118,CG,11,11,10,10,10,11,11,2,1,1
2119,CG,11,10,10,11,11,11,11,2,2,2
2120,CG,11,11,11,11,11,10,11,2,2,2
2121,CG,10,10,10,10,10,10,10,1,1,1
2122,CG,11,11,11,11,11,11,11,2,2,2
2123,CG,10,11,10,10,10,10,11,1,1,1
2124,CG,11,11,11,11,11,11,11,2,2,2
2125,CG,10,10,10,10,11,11,10,1,1,1
2126,CG,10,10,11,10,10,10,10,1,1,1
2127,CG,11,11,11,11,11,11,11,2,2,2
2128,CG,11,11,11,11,11,10,10,1,2,1
2129,CG,10,10,10,10,10,10,10,1,1,1
2130,CG,11,11,11,11,11,11,11,1,2,2
2131,CG,11,11,11,11,11,11,11,2,2,2
2132,CG,10,11,11,11,11,11,11,1,1,1
2133,CG,10,10,10,10,10,10,10,1,1,1
2134,CG,10,11,11,11,10,10,10,1,2,1
2135,CG,11,11,11,11,11,11,11,2,1,2
2136,CG,11,11,11,10,10,10,10,1,0,1
2137,CG,10,10,10,10,10,11,11,2,2,2
2138,CG,10,11,11,11,11,11,11,2,2,2
2139,CG,11,11,11,10,10,10,10,1,1,1
2140,CG,10,10,10,10,10,11,11,1,2,2
2141,CG,11,11,11,11,11,11,11,2,2,2
2142,CG,10,10,10,10,10,10,10,1,1,1
2143,CG,11,11,11,11,11,11,11,2,2,2
2144,CG,10,11,11,10,10,11,11,2,1,2
2145,CG,11,10,10,10,11,11,10,1,0,1
2146,CG,10,11,11,11,10,10,10,1,3,2
2147,CG,11,11,11,10,10,11,11,2,1,2
2148,CG,10,10,10,11,11,11,11,2,2,2
2149,CG,11,11,11,10,10,10,10,1,1,1
2150,CG,10,10,11,11,11,11,11,2,1,2
2151,CG,11,10,10,10,10,10,11,1,2,1
2152,CG,10,11,11,10,10,10,10,2,1,2
2153,CG,11,11,11,11,10,11,11,2,1,2
2154,CG,10,10,10,11,11,10,10,1,2,1
2155,CG,10,10,10,10,10,10,10,1,0,1
2156,CG,11,11,11,11,11,11,11,2,3,2
2157,CG,11,10,10,10,10,11,10,1,1,1
2158,CG,11,11,11,11,11,11,11,2,1,1
2159,CG,10,11,10,10,10,10,10,1,3,2
2160,CG,11,10,11,11,11,11,11,2,1,1
2161,CG,10,11,11,11,11,11,11,2,2,2
2162,CG,11,11,11,10,10,10,10,1,2,1
2163,CG,10,10,10,10,10,10,11,1,1,1
2164,CG,11,11,11,11,11,11,11,2,2,2
2165,CG,11,11,11,11,11,11,11,2,1,2
2166,CG,11,11,11,11,10,10,10,1,1,1
2167,CG,10,10,10,11,11,11,11,2,2,2
2168,CG,11,11,11,10,10,10,10,1,1,1
2169,CG,10,10,10,11,11,11,11,1,2,2
2170,CG,11,11,11,11,11,11,11,2,1,2
2171,CG,11,10,10,10,10,10,10,1,2,2
2172,CG,10,11,11,11,11,11,11,1,1,1
2173,CG,11,11,11,11,11,11,11,2,2,2
2174,CG,10,10,10,10,10,10,10,1,2,1
2175,CG,11,11,11,10,10,10,11,2,1,1
2176,CG,10,11,10,10,10,10,11,1,1,1
2177,CG,11,11,11,11,11,11,11,1,2,1
2178,CG,10,11,11,10,10,11,11,2,1,2
2179,CG,11,11,11,11,11,11,11,2,2,2
2180,CG,10,10,10,10,11,11,10,1,1,1
2181,CG,10,10,10,10,10,10,10,1,2,2
2182,CG,11,11,11,11,11,11,11,2,2,2
2183,CG,11,11,11,11,11,11,11,2,1,2
2184,CG,11,10,10,11,11,11,11,1,2,1
2185,CG,10,11,11,11,11,11,11,2,2,2
2186,CG,11,10,11,11,11,11,11,2,1,2
2187,CG,10,10,10,11,11,11,11,2,1,1
2188,CG,11,11,11,10,10,10,10,1,2,2
2189,CG,10,10,10,11,11,11,10,1,2,1
2190,CG,11,11,11,10,11,11,11,1,2,2
2191,CG,10,11,11,10,10,11,11,2,1,1
2192,CG,11,11,11,11,11,10,10,1,0,1
2193,CG,10,10,10,10,10,11,11,2,3,2
2194,CG,10,11,11,10,10,10,10,1,1,1
2195,CG,11,11,11,11,11,11,11,2,2,2
2196,CG,11,11,11,11,11,11,11,2,2,2
2197,CG,11,11,10,10,10,10,10,1,1,1
2198,CG,10,10,10,10,10,11,11,1,2,1
2199,CG,11,11,11,11,11,11,11,2,1,2
2200,CG,11,11,10,10,10,10,10,1,2,1
2201,CG,10,10,11,10,10,10,10,2,1,1
2202,CG,11,11,11,11,11,11,11,2,2,2
2203,CG,10,10,10,10,10,10,10,1,2,1
2204,CG,11,11,11,11,11,11,11,2,2,2
2205,CG,10,10,11,10,10,10,11,1,2,1
2206,CG,11,11,10,10,10,10,10,1,2,1
2207,CG,10,10,11,11,11,11,11,2,2,2
2208,CG,11,11,11,11,11,11,11,2,1,2
2209,CG,11,11,10,10,10,10,10,1,1,1
2210,CG,10,10,10,10,10,11,10,2,2,2
2211,CG,10,11,11,11,11,11,11,1,2,1
2212,CG,10,10,10,10,10,10,10,1,1,1
2213,CG,11,11,11,11,11,11,11,2,2,2
2214,CG,11,11,11,11,11,11,11,2,1,2
2215,CG,10,10,10,10,10,11,11,1,1,1
2216,CG,10,11,11,10,10,10,10,1,2,2
2217,CG,11,11,11,10,10,11,11,2,1,2
2218,CG,10,10,10,11,11,11,11,2,2,2
2219,CG,11,11,11,11,11,11,11,2,1,1
2220,CG,10,10,10,10,10,10,11,2,2,2
2221,CG,11,11,11,11,11,11,10,1,2,1
2222,CG,10,11,11,10,10,11,11,2,2,2
2223,CG,10,11,11,11,11,10,10,1,1,1
2224,CG,10,10,10,10,10,11,11,2,2,2
2225,CG,11,11,11,11,11,11,11,1,1,1
2226,CG,11,11,11,11,11,11,11,2,2,2
2227,CG,11,11,11,10,10,10,11,1,1,1
2228,CG,11,11,11,11,11,11,11,2,2,2
2229,CG,10,10,10,10,11,11,11,1,1,1
2230,CG,10,10,10,10,10,10,10,1,1,1
2231,CG,11,11,11,11,11,11,11,2,2,2
2232,CG,11,11,11,10,10,10,11,1,1,1
2233,CG,10,10,10,10,11,11,11,2,1,2
2234,CG,10,11,11,11,11,11,11,2,2,2
2235,CG,11,10,10,10,10,10,10,1,1,1
2236,CG,10,10,11,11,11,10,10,1,1,1
2237,CG,11,11,10,10,11,11,11,2,2,2
2238,CG,11,11,10,10,10,10,10,1,1,1
2239,CG,10,10,11,11,11,11,11,1,2,2
2240,CG,11,11,11,11,11,11,11,2,2,2
2241,CG,10,10,10,10,10,11,11,2,1,1
2242,CG,11,11,11,11,11,10,10,1,2,1
2243,CG,10,11,11,10,10,10,11,2,2,2
2244,CG,10,10,10,10,11,11,11,1,1,1
2245,CG,11,11,11,11,11,10,10,1,2,1
2246,CG,10,10,10,10,10,10,10,1,2,2
2247,CG,11,11,11,11,11,11,11,2,1,1
2248,CG,11,11,11,11,11,11,11,2,2,2
2249,CG,11,11,11,11,11,11,11,1,2,1
2250,CG,11,10,10,10,10,10,11,1,2,2
2251,CG,10,10,11,10,10,10,10,1,1,1
2252,CG,11,11,11,11,11,11,11,2,2,2
2253,CG,11,11,11,10,10,11,11,2,1,1
2254,CG,11,11,11,11,10,10,10,1,2,1
2255,CG,10,10,11,10,11,11,11,2,2,2
2256,CG,11,10,10,10,10,10,10,1,1,1
2257,CG,11,11,11,11,11,11,11,2,2,2
2258,CG,10,11,10,10,10,10,10,2,2,2
2259,CG,11,11,11,10,10,11,11,2,1,1
2260,CG,10,11,11,11,11,11,11,1,2,2
2261,CG,11,11,10,10,10,10,11,1,1,1
2262,CG,11,11,11,11,11,11,11,2,1,2
2263,CG,11,11,11,11,11,11,11,2,1,2
2264,CG,10,10,10,10,10,10,10,1,2,1
2265,CG,11,11,11,11,11,11,11,1,2,2
2266,CG,10,11,11,11,11,11,11,2,1,2
2267,CG,11,11,11,10,10,10,10,1,1,1
2268,CG,10,10,10,10,10,10,10,1,1,1
2269,CG,11,11,11,11,11,11,11,2,2,2
2270,CG,11,10,10,10,10,10,10,1,2,1
2271,CG,11,11,11,11,11,11,11,2,1,1
2272,CG,11,11,11,11,11,11,11,2,1,2
2273,CG,10,10,10,10,10,10,10,1,2,1
2274,CG,11,11,11,11,11,11,11,2,1,2
2275,CG,10,10,11,11,11,11,11,2,2,2
2276,CG,11,11,11,10,10,10,10,1,1,1
2277,CG,10,10,10,10,10,10,10,1,2,2
2278,CG,11,11,11,11,11,11,11,2,1,1
2279,CG,10,11,11,10,10,11,11,2,2,2
2280,CG,11,11,11,11,11,10,11,1,1,1
2281,CG,10,10,10,10,10,11,11,2,2,2
2282,CG,11,11,11,11,11,10,10,1,1,1
2283,CG,11,11,11,11,11,11,11,1,1,1
2284,CG,10,11,11,10,10,10,11,2,2,2
2285,CG,11,11,11,10,10,11,11,1,1,1
2286,CG,10,10,10,11,11,11,10,1,2,1
2287,CG,10,10,10,10,10,10,10,1,2,1
2288,CG,11,11,11,11,11,11,11,2,2,2
2289,CG,10,11,11,10,10,10,11,2,1,1
2290,CG,10,10,10,10,10,10,11,1,2,2
2291,CG,10,11,11,11,11,11,10,1,2,2
2292,CG,11,11,11,11,11,11,11,2,1,2
2293,CG,11,11,11,11,10,10,10,1,1,1
2294,CG,10,10,10,10,10,10,11,1,1,1
2295,CG,11,11,11,11,11,11,11,2,1,2
2296,CG,11,10,10,10,10,10,10,1,1,1
2297,CG,10,10,10,10,10,10,10,1,1,1
2298,CG,11,11,11,11,11,11,11,2,2,2
2299,CG,10,10,10,10,10,10,10,1,2,1
2300,CG,10,10,11,10,10,11,11,2,1,1
2301,CG,11,11,11,11,11,11,11,2,1,1
2302,CG,10,10,10,10,10,10,10,1,2,1
2303,CG,11,11,11,11,11,11,11,2,2,2
2304,CG,10,11,10,10,10,10,10,1,1,1
2305,CG,10,10,11,10,10,11,11,2,1,1
2306,CG,11,11,11,11,10,11,11,2,1,2
2307,CG,10,11,11,11,11,10,10,1,0,1
2308,CG,11,11,11,10,10,11,11,2,3,2
2309,CG,11,10,10,10,10,11,11,2,3,2
2310,CG,11,11,11,11,11,11,11,2,2,2
2311,CG,10,10,10,10,10,10,10,1,1,1
2312,CG,11,10,10,11,11,11,11,1,1,1
2313,CG,10,11,11,11,11,11,11,2,1,2
2314,CG,10,10,10,11,11,10,10,1,2,1
2315,CG,10,10,10,10,10,11,11,2,2,2
2316,CG,10,11,11,10,10,10,10,1,0,1
2317,CG,11,11,11,11,11,11,11,2,3,2
2318,CG,10,11,11,11,11,11,11,2,2,2
2319,CG,11,11,11,10,10,10,11,1,1,1
2320,CG,10,10,10,10,11,11,11,1,2,1
2321,CG,10,11,10,10,10,10,10,1,1,1
2322,CG,11,11,11,11,11,11,11,2,2,2
2323,CG,10,11,10,10,10,11,11,2,2,2
2324,CG,11,11,11,11,11,11,11,2,1,2
2325,CG,10,11,11,10,10,10,10,1,1,1
2326,CG,11,11,11,10,10,11,11,2,2,2
2327,CG,11,11,11,11,11,11,11,2,2,2
2328,CG,10,10,10,10,10,10,10,1,1,1
2329,CG,10,10,11,10,10,10,10,1,1,1
2330,CG,11,11,11,11,11,11,11,2,2,2
2331,CG,10,10,10,10,10,10,10,1,1,1
2332,CG,11,11,11,10,10,10,10,1,1,1
2333,CG,10,10,11,11,11,11,11,2,2,2
2334,CG,11,10,10,10,10,10,10,1,1,1
2335,CG,11,11,11,11,11,11,11,2,2,2
2336,CG,11,11,11,11,10,11,11,1,1,1
2337,CG,11,10,11,10,10,11,11,1,0,1
2338,CG,10,11,10,10,10,10,10,1,3,2
2339,CG,11,11,11,11,11,11,11,2,2,2
2340,CG,10,10,10,11,11,11,10,1,1,1
2341,CG,11,11,11,10,10,10,11,1,1,1
2342,CG,10,11,11,10,10,10,11,2,1,2
2343,CG,11,10,10,10,10,11,10,1,2,1
2344,CG,10,11,11,11,11,11,11,2,1,2
2345,CG,11,11,11,11,10,10,10,1,1,1
2346,CG,10,10,10,10,10,11,11,2,1,1
2347,CG,11,11,11,10,10,10,10,1,2,2
2348,CG,11,11,11,11,11,11,11,2,2,2
2349,CG,11,11,11,11,11,11,11,2,2,2
2350,CG,10,10,10,10,10,10,10,1,1,1
2351,CG,10,10,10,11,11,11,11,2,2,2
2352,CG,10,11,10,10,10,10,10,1,1,1
2353,CG,11,11,11,11,11,11,11,2,2,2
2354,CG,11,11,11,10,10,10,11,2,1,1
2355,CG,11,10,11,10,10,11,11,1,2,1
2356,CG,10,11,11,11,11,11,11,2,2,2
2357,CG,11,11,11,10,10,10,10,1,1,1
2358,CG,10,10,10,10,10,11,11,1,2,1
2359,CG,11,11,11,11,11,11,11,2,2,2
2360,CG,10,10,10,10,10,10,10,1,1,1
2361,CG,10,11,10,11,11,11,11,2,2,2
2362,CG,11,11,11,11,11,11,11,2,1,2
2363,CG,11,10,10,10,10,10,10,1,1,1
2364,CG,10,11,11,11,11,11,11,1,1,1
2365,CG,10,10,10,10,10,10,10,1,0,1
2366,CG,11,11,11,11,11,11,11,2,3,2
2367,CG,11,11,11,10,10,10,10,1,1,1
2368,CG,11,11,10,10,11,11,11,2,2,2
2369,CG,10,11,11,11,10,10,10,1,0,1
2370,CG,11,10,10,10,10,11,11,2,3,2
2371,CG,10,11,11,11,11,11,11,2,2,2
2372,CG,11,11,11,11,11,10,10,1,1,1
2373,CG,10,10,10,10,10,10,11,2,1,2
2374,CG,11,10,11,10,10,10,10,1,2,2
2375,CG,10,11,11,11,11,11,11,2,1,2
2376,CG,10,11,11,11,11,11,11,1,1,1
2377,CG,11,10,10,10,10,10,11,1,1,1
2378,CG,10,10,10,10,10,10,10,1,1,1
2379,CG,11,11,11,11,11,11,11,2,2,2
2380,CG,10,11,10,10,10,11,11,2,2,2
2381,CG,11,11,11,11,11,10,10,1,2,1
2382,CG,10,10,10,10,10,11,11,2,2,2
2383,CG,10,11,11,11,11,10,11,2,1,1
2384,CG,11,11,11,11,11,11,11,1,2,1
2385,CG,11,11,11,11,11,11,11,2,2,2
2386,CG,11,11,11,10,10,10,10,1,1,1
2387,CG,10,10,10,10,11,11,11,2,2,2
2388,CG,11,11,11,11,11,10,11,2,1,1
2389,CG,11,11,11,11,11,11,10,1,2,1
2390,CG,10,10,11,10,10,10,11,2,2,2
2391,CG,11,11,11,11,11,11,11,2,2,2
2392,CG,10,10,10,10,10,10,10,1,1,1
2393,CG,10,11,10,10,10,11,11,2,2,2
2394,CG,11,11,11,11,11,11,11,1,2,1
2395,CG,10,10,10,10,10,10,10,1,1,1
2396,CG,10,10,10,10,10,10,10,1,1,1
2397,CG,11,11,11,11,11,11,11,2,2,2
2398,CG,10,10,11,10,10,11,10,2,1,1
2399,CG,11,11,11,11,10,10,10,1,2,1
2400,CG,10,10,10,10,10,11,11,2,2,2
2401,CG,10,11,11,11,10,10,10,1,1,1
2402,CG,11,11,11,11,11,11,11,2,1,1
2403,CG,10,11,11,10,10,10,11,2,2,2
2404,CG,10,11,10,10,10,10,10,1,2,1
2405,CG,10,10,10,10,10,11,11,2,2,2
2406,CG,11,11,11,11,10,10,10,1,1,1
2407,CG,11,11,11,11,11,11,11,2,2,2
2408,CG,10,11,11,10,10,11,11,2,1,1
2409,CG,11,11,11,11,11,10,11,1,1,1
2410,CG,10,10,10,10,10,11,11,2,2,2
2411,CG,11,11,11,10,10,10,10,1,1,1
2412,CG,11,11,11,11,11,11,11,2,2,2
2413,CG,10,10,10,10,10,10,10,1,1,1
2414,CG,11,11,11,11,10,11,11,2,1,2
2415,CG,10,11,11,11,11,10,11,1,1,1
2416,CG,10,10,10,10,10,10,10,1,2,1
2417,CG,11,11,11,11,11,11,11,2,2,2
2418,CG,11,11,11,11,11,11,10,1,1,1
2419,CG,10,10,10,10,10,10,11,1,1,1
2420,CG,10,11,11,11,11,11,11,2,2,2
2421,CG,11,11,10,10,10,11,10,2,2,2
2422,CG,10,10,11,11,11,10,11,1,1,1
2423,CG,11,11,11,10,10,11,11,2,1,1
2424,CG,10,10,10,10,10,10,10,1,2,1
2425,CG,10,11,10,11,11,11,11,1,1,1
2426,CG,11,11,11,11,11,11,11,2,0,1
2427,CG,10,10,10,10,10,10,10,1,3,2
2428,CG,10,10,10,11,11,10,10,1,2,1
2429,CG,10,11,11,10,10,10,11,2,1,2
2430,CG,11,11,11,11,11,11,10,1,1,1
2431,CG,11,11,11,11,11,11,11,2,2,2
2432,CG,11,11,11,10,11,11,11,2,2,2
2433,CG,10,10,11,11,11,11,11,1,2,1
2434,CG,11,11,11,10,10,11,11,2,1,2
2435,CG,10,10,10,10,10,11,11,1,1,1
2436,CG,11,11,11,11,11,10,11,1,1,1
2437,CG,10,10,10,10,10,10,10,1,1,1
2438,CG,11,11,11,11,11,11,11,2,2,2
2439,CG,10,11,11,10,10,11,11,2,1,2
2440,CG,11,11,11,11,11,10,10,1,1,1
2441,CG,10,11,10,10,10,11,11,2,3,2
2442,CG,10,10,10,10,10,10,10,1,1,1
2443,CG,11,11,11,11,11,11,11,2,1,2
2444,CG,10,11,11,10,10,10,11,2,2,2
2445,CG,11,11,11,11,10,11,10,1,1,1
2446,CG,10,11,11,11,11,11,11,2,2,2
2447,CG,11,11,11,10,10,10,10,1,1,1
2448,CG,10,10,10,11,11,11,11,2,2,2
2449,CG,11,11,11,11,11,11,11,2,1,1
2450,CG,10,10,10,10,10,10,10,1,2,1
2451,CG,11,11,11,11,11,11,11,2,1,1
2452,CG,11,11,11,11,11,11,11,2,1,2
2453,CG,11,11,10,10,10,10,10,1,2,1
2454,CG,10,10,10,10,10,10,10,1,1,1
2455,CG,11,11,11,11,11,11,11,2,1,2
2456,CG,11,11,11,10,10,11,11,1,0,1
2457,CG,10,11,11,10,10,10,10,1,1,1
2458,CG,10,10,10,10,10,10,11,2,3,2
2459,CG,11,10,10,10,10,11,10,1,2,1
2460,CG,10,11,11,11,11,11,11,2,1,2
2461,CG,10,11,11,11,11,10,11,1,2,1
2462,CG,10,10,10,10,10,11,11,1,1,1
2463,CG,10,11,11,11,11,10,11,2,1,2
2464,CG,11,11,11,11,11,11,11,2,2,2
2465,CG,10,10,10,10,10,10,11,1,0,1
2466,CG,11,11,11,10,10,10,10,1,1,1
2467,CG,10,10,10,10,10,11,11,2,3,2
2468,CG,11,11,11,10,10,10,10,1,1,1
2469,CG,11,11,11,11,11,11,11,2,1,2
2470,CG,11,11,11,10,10,11,11,2,2,2
2471,CG,11,11,11,11,11,11,10,1,1,1
2472,CG,10,10,10,10,10,11,11,1,1,1
2473,CG,10,11,11,10,10,10,11,1,0,1
2474,CG,11,11,11,11,11,11,11,2,3,2
2475,CG,10,11,11,10,10,11,11,2,2,2
2476,CG,11,11,11,11,10,10,11,2,2,2
2477,CG,10,11,11,11,11,11,11,1,1,1
2478,CG,11,11,11,11,11,10,11,2,0,1
2479,CG,11,11,11,10,10,11,11,2,3,2
2480,CG,10,10,10,10,10,10,10,1,1,1
2481,CG,11,11,11,11,11,11,11,2,2,2
2482,CG,10,11,11,11,11,10,11,2,2,2
2483,CG,10,11,11,11,11,11,11,1,1,1
2484,CG,10,10,10,10,10,11,10,1,2,2
2485,CG,10,11,11,11,11,10,10,1,1,1
2486,CG,11,11,11,11,11,11,11,1,2,2
2487,CG,10,11,11,10,10,11,11,2,1,2
2488,CG,10,11,11,11,11,10,10,1,2,1
2489,CG,10,10,10,10,10,11,11,2,2,2
2490,CG,10,10,11,10,10,10,10,1,1,1
2491,CG,11,11,11,11,11,11,11,2,2,2
2492,CG,11,11,11,10,10,11,11,2,1,2
2493,CG,11,11,11,11,11,10,10,1,2,1
2494,CG,10,10,10,10,10,11,11,2,1,2
2495,CG,11,11,11,11,11,11,11,1,2,2
2496,CG,11,11,11,11,11,11,11,2,1,2
2497,CG,10,11,10,10,10,10,11,1,2,2
2498,CG,11,11,11,10,10,11,11,2,1,1
2499,CG,10,11,11,11,11,11,11,2,2,2
2500,CG,11,10,10,10,10,10,10,1,1,1
2501,CG,11,11,11,11,11,11,11,2,2,2
2502,CG,11,11,11,11,11,10,11,1,1,1
2503,CG,10,11,10,10,10,10,10,1,1,1
2504,CG,10,10,10,10,10,11,11,1,2,1
2505,CG,11,11,11,10,10,11,11,2,2,2
2506,CG,10,11,11,11,11,11,11,2,2,2
2507,CG,11,11,11,10,10,10,10,1,1,1
2508,CG,10,10,10,10,10,10,10,2,1,1
2509,CG,11,11,11,11,11,11,11,2,2,2
2510,CG,10,11,11,11,11,11,11,2,1,2
2511,CG,11,11,11,11,11,10,10,1,2,1
2512,CG,10,10,10,10,10,11,11,1,2,2
2513,CG,10,11,11,11,10,10,10,1,1,1
2514,CG,11,11,11,11,11,11,11,2,2,2
2515,CG,10,11,11,10,10,11,11,2,2,2
2516,CG,10,11,11,11,11,10,10,1,0,1
2517,CG,10,10,10,10,10,11,11,2,3,2
2518,CG,11,11,11,11,11,11,11,2,2,2
2519,CG,11,11,10,11,11,11,11,1,2,1
2520,CG,10,11,11,11,11,11,11,2,2,2
2521,CG,11,11,11,11,10,10,10,1,1,1
2522,CG,10,10,10,10,10,11,11,2,2,2
2523,CG,10,11,11,11,10,10,11,2,1,1
2524,CG,11,11,11,11,11,11,11,2,2,2
2525,CG,10,11,11,11,11,11,11,2,1,2
2526,CG,11,11,11,11,11,11,10,1,2,1
2527,CG,10,10,10,10,10,10,11,2,1,2
2528,CG,11,11,11,11,11,10,11,2,1,1
2529,CG,11,11,11,11,11,11,11,1,1,1
2530,CG,11,11,11,10,10,11,11,2,0,1
2531,CG,11,11,11,11,10,10,10,1,1,1
2532,CG,10,10,10,10,10,11,11,2,3,2
2533,CG,11,11,10,10,10,10,10,1,1,1
2534,CG,11,11,11,11,11,11,11,2,1,2
2535,CG,10,10,10,10,10,10,10,1,2,2
2536,CG,11,11,11,10,10,10,10,1,1,1
2537,CG,10,11,11,11,11,11,11,2,1,1
2538,CG,10,10,10,10,10,10,10,1,2,2
2539,CG,11,11,11,11,11,11,11,1,2,2
2540,CG,10,11,11,10,10,10,11,2,1,2
2541,CG,11,11,11,11,11,10,10,1,1,1
2542,CG,10,10,11,11,11,11,11,2,1,1
2543,CG,10,10,10,10,10,10,10,1,2,1
2544,CG,11,11,11,11,11,11,11,2,2,2
2545,CG,10,11,11,10,10,10,11,2,1,1
2546,CG,11,11,11,11,10,11,11,2,1,1
2547,CG,10,11,11,11,11,10,10,1,2,2
2548,CG,10,10,10,10,10,10,11,1,0,1
2549,CG,11,11,11,11,11,11,11,2,3,2
2550,CG,11,11,11,10,10,10,10,1,1,1
2551,CG,10,10,10,10,10,10,11,1,0,1
2552,CG,10,11,11,11,11,11,11,2,2,2
2553,CG,11,11,11,11,11,11,11,2,3,2
2554,CG,10,11,11,10,11,10,11,1,1,1
2555,CG,11,10,10,10,10,10,10,1,2,1
2556,CG,10,11,11,10,10,10,11,1,0,1
2557,CG,11,11,11,11,11,11,11,2,3,2
2558,CG,10,10,10,10,10,10,10,1,0,1
2559,CG,10,11,11,11,11,10,11,1,2,2
2560,CG,10,10,10,10,10,11,11,2,2,2
2561,CG,10,11,11,11,10,10,11,2,3,2
2562,CG,11,11,11,11,11,11,10,1,2,2
