,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
1538,CG,60397117,50374806,142673428,3286662096.0,315173.59,146,140,315109.73,2587389222,623023219,60803814,48424497,3213481840.0,63618414,33384991502.0,47456751,135192352,35840970501.0,3320334266.0,68590799,64536136,440000000000.0,33551846530.0,11.88,121.16,133.04
1539,CG,65444167,48887179,135495736,3389258140.0,316031.43,4384,4408,316507.19,2577264482,634258982,65632839,52274685,3134310987.0,62979267,33855688632.0,48207573,141725588,36104900490.0,3230852315.0,72221892,68200664,442000000000.0,34148970637.0,11.5,121.33,132.82999999999998
1540,CG,57498308,50076685,140370640,3068989865.0,316211.41,2511,2500,316192.16,2465105012,628571111,56536533,48786775,2995978806.0,59103347,33179979797.0,48955002,143011526,35608775072.0,2997648498.0,69943616,65616726,441000000000.0,33020130759.0,12.28,121.1,133.38
1541,CG,66770571,47896891,138412388,4155802524.0,315907.58,5820,5810,315221.83,3118093562,612741429,63777614,50116989,4092221338.0,66352026,33728151574.0,46637592,139202207,35902730518.0,4211552407.0,67590149,63188580,439000000000.0,33289692512.0,12.41,121.42,133.83
1542,CG,58434746,47444198,125633940,4551605784.0,314283.94,8282,8279,313989.72,3418765872,590613869,55967587,44155414,4727333253.0,57938760,32819059908.0,45627199,128125548,35815142827.0,4659418756.0,66081182,61641034,438000000000.0,32938413671.0,11.21,121.17,132.38
1543,CG,70179711,49294176,152446757,8423271737.0,312758.39,15938,15941,312771.06,5630270930,685111053,72853715,56274746,8331647061.0,70485659,38358853443.0,46410650,160944818,40540490938.0,8462782484.0,69821424,65180346,437000000000.0,38297851792.0,12.73,123.55,136.28
1544,CG,52886776,44852016,137892433,9612315752.0,312400.64,17339,17940,311081.29,6313560973,626083375,52181533,44344317,9509458865.0,53624874,38323478811.0,45876187,131276141,41219838840.0,9589829755.0,69277304,64604316,433000000000.0,38338872930.0,12.97,122.71,135.68
1545,CG,60574543,41664755,144173386,15587376160.0,308943.13,22555,21953,307540.39,9611059181,623085012,64239792,51212511,15508947483.0,61165376,43231458380.0,41137635,133874057,46845828732.0,15637647945.0,69290032,64669136,427000000000.0,43108196525.0,13.13,124.91,138.04
1546,CG,62234816,39568163,159038732,22494293228.0,305030.48,33666,33665,304567.65,13411862867,644958906,62716426,51013016,22834756644.0,64348407,52409000730.0,39437634,151494849,56240032046.0,22917459738.0,76230236,71170148,425000000000.0,52371957786.0,10.46,128.69,139.15
1547,CG,59503459,37368899,125658791,29392457227.0,303725.0,35269,35268,302950.95,17454951434,614398387,60430917,50285395,30068358908.0,60675394,60079571706.0,36569005,121198168,65037877197.0,30163480530.0,83401322,77872900,424000000000.0,60348091421.0,10.18,132.13,142.31
1548,CG,62152176,36141358,158717391,44442558043.0,303190.97,69975,69977,301866.69,26460327152,692774142,62571553,53941989,45355394833.0,64188917,79884854275.0,34718782,157779567,86445025261.0,45227939042.0,102579747,95781266,420000000000.0,80801292465.0,9.57,140.12,149.69
1549,CG,58377409,34441309,155060952,59331433836.0,300201.88,70153,70161,299878.95,33611801583,689221971,63951186,48833449,60108200283.0,62638920,101000000000.0,33034153,151398521,108000000000.0,60288957991.0,122262611,114172282,418000000000.0,101000000000.0,9.02,148.12,157.14000000000001
1550,CG,69030025,31611271,161137552,73228151873.0,298646.6,58051,58042,297834.91,40617911883,693826248,74272615,53583803,73408857765.0,70682650,120000000000.0,31338690,166960082,128000000000.0,73421062048.0,141593649,132148702,415000000000.0,119000000000.0,8.74,155.59,164.33
1551,CG,71466893,29027558,149761049,89391275818.0,297353.04,70474,71291,297618.87,48558249975,706300940,74861074,50552894,90069095065.0,69250841,145000000000.0,29336885,158400244,153000000000.0,89942379089.0,167120094,156033164,415000000000.0,143000000000.0,8.55,163.47,172.02
1552,CG,81293192,27568416,151079289,104000000000.0,296357.28,59424,60823,296652.66,55139025609,697540626,92803606,61283361,104000000000.0,83453229,168000000000.0,27932779,159725407,178000000000.0,105000000000.0,191087762,178491152,415000000000.0,166000000000.0,9.42,169.2,178.61999999999998
1553,CG,316665060,164090569,571380460,65694181102.0,298652.11,420059,418272,300471.82,38435002180,2838385497,356544736,162238107,62906814608.0,359488926,175000000000.0,198316925,604619189,189000000000.0,61653693667.0,221843861,207427038,423000000000.0,176000000000.0,15.65,170.21,185.86
1554,CG,726355467,444210520,643725806,41305448786.0,302822.63,75740,75556,302622.15,31009015663,3674198843,734876834,42877609,41100163968.0,737204090,188000000000.0,453848877,642714157,202000000000.0,41086963357.0,259330638,241999646,422000000000.0,188000000000.0,26.54,178.55,205.09
1555,CG,730484643,442242954,645491763,42032230223.0,302964.86,15716,15475,303960.3,31657483667,3638323587,748461166,46033641,42089835575.0,745952844,190000000000.0,454188211,654242984,204000000000.0,42080665235.0,260088835,242778312,425000000000.0,191000000000.0,26.63,181.44,208.07
1556,CG,732733652,443295080,628090305,42194211827.0,304053.81,10117,10127,303261.92,31304442736,3579950640,733847536,42263574,41894425814.0,739942368,188000000000.0,450737899,628688615,203000000000.0,41825912522.0,257736522,240645874,424000000000.0,189000000000.0,26.08,180.43,206.51
1557,CG,714212990,441594998,625156194,42013116557.0,303825.98,10456,10575,303720.7,31144367598,3587709069,729034280,41629492,41915835636.0,727132664,189000000000.0,452758310,632168958,203000000000.0,41933846876.0,259536179,242136132,425000000000.0,189000000000.0,26.47,181.11,207.58
1558,CG,722044279,439257214,614112431,42771434745.0,303711.09,8393,8262,303473.27,31559393378,3529661697,737276669,47729916,42383757877.0,730458704,188000000000.0,446841957,617667978,202000000000.0,42315423047.0,257107468,239942346,422000000000.0,188000000000.0,26.5,180.21,206.71
1559,CG,702845135,436831705,634887222,42017303708.0,302441.58,9957,9961,303176.55,30989835214,3598845963,720699007,42765698,41988210830.0,719777708,189000000000.0,449110572,647362081,203000000000.0,41930380676.0,259470867,242199986,424000000000.0,189000000000.0,26.28,180.35,206.63
1560,CG,703243425,438397677,614494653,41824432541.0,303066.65,6556,6550,302374.64,30578658955,3523926496,716067627,37568012,41524953479.0,715448088,188000000000.0,447560713,612079585,201000000000.0,41539063562.0,258298648,241061940,423000000000.0,188000000000.0,26.48,179.69,206.17
1561,CG,715436922,440968457,634368697,42207486332.0,302922.38,10576,10578,302913.34,31292496115,3607524334,728973721,46355018,42102830808.0,727981426,189000000000.0,450450498,643822617,203000000000.0,42057359777.0,258464785,241267446,423000000000.0,189000000000.0,26.42,181.34,207.76
1562,CG,713247735,439450046,613387979,42303636656.0,302965.67,11757,11776,303292.44,31230393510,3542425972,736069000,45487738,42113110769.0,729096082,188000000000.0,448159823,613628636,202000000000.0,42097389432.0,257615124,240451400,423000000000.0,188000000000.0,26.86,180.71,207.57
1563,CG,619860297,454812084,714652936,37402029379.0,305130.73,94624,96626,309365.99,26792174292,3748587573,614792056,46149863,36537578505.0,609543629,195000000000.0,481966600,743485515,209000000000.0,36255270667.0,267344428,250174932,441000000000.0,197000000000.0,28.74,186.66,215.4
1564,CG,119406090,531057983,820474556,11536766196.0,319305.58,191846,190585,323610.65,6305315908,3712488874,104078016,51063020,10729063059.0,99357579,203000000000.0,565378743,833657850,218000000000.0,10546169774.0,282790619,264280114,458000000000.0,205000000000.0,32.66,188.33,220.99
1565,CG,64921659,579886017,873563729,13647084603.0,328179.54,76290,75856,325126.54,6697978426,4903923028,69321308,47494733,14789700965.0,68103435,202000000000.0,584493570,889145089,216000000000.0,14960352930.0,280192916,261128826,449000000000.0,201000000000.0,31.65,186.07,217.72
1566,CG,161884786,577797074,1935881713,55633166239.0,315621.05,156556,156367,309816.05,28466920121,12809501701,173216040,77825258,56963484645.0,170771740,196000000000.0,582052250,2020789470,210000000000.0,57623688886.0,251378223,233821112,423000000000.0,193000000000.0,28.13,181.03,209.16
1567,CG,170882565,505743305,2335873614,61795670643.0,301023.61,40452,40699,304643.01,31915038231,15569686976,166702823,91570581,60302256564.0,166685872,199000000000.0,515181844,2299950854,213000000000.0,59366038815.0,242574984,226832676,430000000000.0,200000000000.0,23.23,178.99,202.22
1568,CG,101873059,802652345,1670427879,22334498600.0,312223.12,16769,16400,313193.98,11275232019,12323126502,109214054,51339643,20720109743.0,105542415,202000000000.0,872358674,1683325776,216000000000.0,20675710669.0,257081658,240107700,443000000000.0,202000000000.0,26.77,181.76,208.53
1569,CG,110819666,816514790,1732570298,22519511894.0,316529.38,36570,36594,315084.51,12118209851,12710953793,112185232,55818443,22382006625.0,110599693,201000000000.0,825401454,1720640117,215000000000.0,22370896618.0,253966891,236820794,436000000000.0,199000000000.0,28.84,180.08,208.92000000000002
1570,CG,112643557,856078755,1662251169,20827782224.0,312560.97,50054,50268,313704.28,12453428497,12657371730,120501624,60598503,23385439040.0,115978229,201000000000.0,821033684,1743351717,214000000000.0,24176200731.0,252684432,235492502,435000000000.0,200000000000.0,28.78,180.46,209.24
1571,CG,103294292,771865244,1714313996,24530397295.0,310944.77,28897,28642,309509.5,12085682822,12308359739,104242952,50622510,21812700612.0,103548565,200000000000.0,844481596,1663349876,213000000000.0,21078813557.0,253795385,237246814,435000000000.0,198000000000.0,27.83,178.63,206.45999999999998
1572,CG,109093571,819061619,1661843720,21049957717.0,309954.75,11276,11470,312944.57,11848569978,12413578317,118681875,58571353,22143195787.0,109610761,203000000000.0,829570027,1720162229,217000000000.0,22179585691.0,257115909,240237676,442000000000.0,203000000000.0,29.57,182.67,212.23999999999998
1573,CG,111520306,841136508,1670253402,21071124712.0,318777.04,21644,21641,316970.34,10866117520,12133731852,114418472,53252720,19766633500.0,109669166,203000000000.0,884222036,1652294936,216000000000.0,19786264236.0,257526208,240337930,440000000000.0,201000000000.0,29.24,181.47,210.71
1574,CG,108036235,721010916,1846707397,30993991155.0,310500.71,12607,12600,307557.04,17436817542,13073229307,110156535,56801650,33387453605.0,112075301,198000000000.0,683999126,1857528021,211000000000.0,33067028911.0,246702930,230000176,427000000000.0,196000000000.0,27.43,176.05,203.48000000000002
1575,CG,104609183,780113557,1680255421,23395580754.0,311765.81,22235,22050,317316.83,11572497594,12368611852,109203198,51900000,21350745456.0,111172466,206000000000.0,885089933,1707520807,220000000000.0,21206064890.0,261303360,244131650,449000000000.0,206000000000.0,27.67,184.47,212.14
1576,CG,111763712,825341735,1714888523,22598249213.0,318710.8,5337,5337,314798.34,11809336933,12382625974,112983238,54368821,21771243448.0,109634927,201000000000.0,817249056,1697790003,214000000000.0,21939058887.0,253317150,236190556,434000000000.0,198000000000.0,29.33,179.55,208.88
1577,CG,109017971,841500632,1624876908,19958494834.0,310914.01,30848,31052,313006.28,11444616757,12114496643,115565937,58172717,21536479538.0,111458006,201000000000.0,839306922,1677992402,214000000000.0,21826683003.0,253186660,235770962,432000000000.0,198000000000.0,29.21,178.11,207.32000000000002
1578,CG,106562467,684713309,1841843470,32921271803.0,305600.84,8525,8389,303778.16,18008015875,13055720761,108866742,52782832,33832732207.0,107309034,198000000000.0,694018124,1853315477,212000000000.0,33285819182.0,249386433,233431856,434000000000.0,200000000000.0,28.14,179.41,207.55
1579,CG,110604998,799417593,1702276581,23302655300.0,314440.42,8026,7963,314219.96,11414199892,12140657367,114709776,53896543,20688660847.0,108012475,202000000000.0,858740776,1680490787,215000000000.0,20660803004.0,253170185,236167106,434000000000.0,199000000000.0,27.91,179.41,207.32
1580,CG,109725060,791415291,1673821883,22585474676.0,310529.98,12196,12194,310474.23,12030422320,12296680524,114787277,55832509,22487107757.0,109501584,200000000000.0,813116365,1683541546,212000000000.0,22685546398.0,251555189,234807524,434000000000.0,198000000000.0,29.02,179.73,208.75
1581,CG,107422213,807705528,1708348832,23683205865.0,310875.82,22282,22311,312761.32,12836416169,12405838428,112134577,54909651,23851179701.0,108995009,203000000000.0,839227870,1733847646,217000000000.0,23971640470.0,256882106,239996568,441000000000.0,203000000000.0,27.7,182.77,210.47
1582,CG,107737395,807843602,1729159062,23582252720.0,315478.82,18551,18731,314896.25,12482338488,12664185379,111628786,54515647,23429742748.0,109641795,204000000000.0,830004896,1743239075,217000000000.0,23164553973.0,256120497,239024660,441000000000.0,202000000000.0,28.79,182.66,211.45
1583,CG,109812009,847031227,1696038563,21041373922.0,316031.06,29356,29144,310653.1,12518153586,12592606743,113264978,54673338,23576021089.0,112156037,199000000000.0,799937131,1731224431,212000000000.0,23836535649.0,250754493,233754290,430000000000.0,197000000000.0,28.62,178.55,207.17000000000002
1584,CG,112347833,784802862,1705445741,23752901121.0,306772.52,55220,55444,311972.69,11602173604,12210666191,119513499,56154162,20683035167.0,111137254,202000000000.0,875545424,1673223735,215000000000.0,20648282411.0,255927508,239139726,439000000000.0,202000000000.0,29.48,182.36,211.84
1585,CG,101892829,786477694,1764428368,26313823652.0,315543.09,21842,21654,310297.23,15160422108,12896432326,106294356,49789492,29697253633.0,105326967,198000000000.0,719907623,1812332892,210000000000.0,30375616140.0,246541327,229301478,422000000000.0,193000000000.0,25.48,173.6,199.07999999999998
1586,CG,108154119,716779727,1727362691,27002589224.0,300799.81,4844,4808,305967.32,12995842190,12283520297,112623852,52612272,23324713840.0,111145355,201000000000.0,821755456,1704898802,214000000000.0,22656735007.0,254632681,238369796,439000000000.0,202000000000.0,29.26,182.14,211.39999999999998
1587,CG,107402190,854938363,1680417785,19910957799.0,315445.36,30096,30096,310277.96,11984107000,12281573317,114452590,52298198,22682281449.0,109878558,200000000000.0,806004438,1717809238,213000000000.0,22690814691.0,251401400,234467800,431000000000.0,198000000000.0,28.75,178.9,207.65
1588,CG,113268373,788396714,1685641654,23174379960.0,307017.58,21621,21644,311329.29,11205680829,12040565365,117889588,57514382,20021099582.0,110814268,201000000000.0,875403075,1649595171,214000000000.0,19862660442.0,253287456,236468162,434000000000.0,199000000000.0,28.2,179.42,207.61999999999998
1589,CG,106155700,728253403,1848807399,31160557632.0,310753.91,13548,13582,310763.1,16412584716,13110128775,112165868,53341989,31843852857.0,111823723,203000000000.0,724554088,1905653123,217000000000.0,32749918059.0,253850514,236551714,435000000000.0,201000000000.0,28.38,180.14,208.51999999999998
1590,CG,115717980,696688052,1912027874,33679940906.0,309339.54,16367,16330,304747.94,18639672472,13261704740,126058630,62963519,35733329969.0,120582082,196000000000.0,656231971,1910612525,209000000000.0,35343110384.0,242652769,226232776,416000000000.0,193000000000.0,23.32,172.47,195.79
1591,CG,110454708,702286393,1773626157,27648134556.0,300267.54,2095,2076,305796.49,13499956009,12416975987,115479508,55211228,24484587777.0,112297183,202000000000.0,807771082,1746419619,215000000000.0,24070536772.0,254823682,238479598,439000000000.0,204000000000.0,27.4,182.3,209.70000000000002
1592,CG,109552778,868065604,1643457812,20005097206.0,316426.7,4499,4506,311550.91,12128705285,12207964015,116547610,56065531,22842286436.0,111661913,198000000000.0,801876185,1695469124,210000000000.0,23530650331.0,248549510,231414960,424000000000.0,194000000000.0,27.99,175.42,203.41
1593,CG,106939877,641737072,1870695061,35096735048.0,301582.9,2046,2265,306720.87,17573003741,12886501174,111504969,56618162,32726942977.0,112459290,201000000000.0,719895124,1847448740,214000000000.0,31928692195.0,252199869,236190388,437000000000.0,202000000000.0,28.33,181.15,209.48000000000002
1594,CG,105044644,841535088,1661290395,19906356185.0,314437.59,2214,1999,313087.54,10324267059,11894593670,107826144,48172263,18754308519.0,107046421,200000000000.0,877793616,1636439986,214000000000.0,18792514459.0,254962213,237885200,437000000000.0,200000000000.0,27.67,180.16,207.82999999999998
1595,CG,111904956,800130563,1699652280,22873741767.0,311419.49,1280,1268,311267.45,11968158768,12340152755,114634498,54068004,22499285276.0,108275364,201000000000.0,812073555,1719849014,214000000000.0,22492159709.0,252680659,235621988,433000000000.0,198000000000.0,27.12,179.17,206.29
1596,CG,104011427,846821795,1633640146,19833761463.0,310718.41,4820,4827,309929.58,11719776000,11948677139,110739275,53921251,22556215125.0,111879758,198000000000.0,803031000,1685397049,211000000000.0,23215714823.0,249742966,232518762,426000000000.0,195000000000.0,28.17,176.23,204.39999999999998
1597,CG,106458458,656877395,1859132928,34329696366.0,304168.06,2575,2568,304848.72,16936084186,12678755405,109743416,54194985,31841814907.0,110932727,198000000000.0,719400756,1822848275,212000000000.0,31072513739.0,249397892,233290120,433000000000.0,199000000000.0,24.36,179.04,203.39999999999998
1598,CG,106665291,842266921,1629145573,19163632179.0,309926.15,6038,6051,311336.38,10501088222,11597673539,108533342,50046218,18912846175.0,107437609,201000000000.0,878941413,1641044060,215000000000.0,19074220584.0,256127309,239652854,441000000000.0,202000000000.0,29.74,182.56,212.3
1599,CG,116020642,814761920,1718330579,22641469355.0,315584.76,108,95,314195.49,12129409944,12163343705,115257609,58070484,22579686097.0,114556318,201000000000.0,822196131,1702746358,215000000000.0,22429905881.0,253703166,236248054,433000000000.0,199000000000.0,29.29,180.24,209.53
1600,CG,103044767,815313922,1705770379,23312455169.0,313003.41,7691,7697,316504.19,13088636094,12419767081,111356430,52538395,25563755730.0,111913707,204000000000.0,800880803,1793641010,218000000000.0,26627146667.0,257293932,239666504,439000000000.0,202000000000.0,29.02,181.8,210.82000000000002
1601,CG,108146061,695864320,1874289474,32830541474.0,311073.05,6733,6727,308077.7,16389054327,12685402284,107481735,50786305,30055904886.0,108381677,198000000000.0,742678073,1799359840,211000000000.0,29103910497.0,249463318,233254952,433000000000.0,199000000000.0,28.69,179.71,208.4
1602,CG,109307268,856931599,1653326385,19653674288.0,310453.89,6120,6137,310101.6,10643100743,11847073517,112604545,51410383,19385333557.0,108813047,200000000000.0,863469659,1666030856,215000000000.0,19880801061.0,253974441,236733602,433000000000.0,199000000000.0,28.96,180.25,209.21
1603,CG,110091070,792487762,1696478092,23024156781.0,309328.67,18342,18352,309239.02,12183923084,12080923326,116582592,56772768,22970391908.0,113854235,198000000000.0,816657962,1673648906,211000000000.0,22451561634.0,250449932,234116414,433000000000.0,198000000000.0,29.15,179.91,209.06
1604,CG,102326752,774504599,1777993135,27100487634.0,310182.66,14369,14369,310646.58,14137763077,12418188494,105997855,52642935,26849417002.0,107281701,200000000000.0,784713118,1785553649,214000000000.0,27225505896.0,252792407,235959374,435000000000.0,199000000000.0,28.75,180.57,209.32
1605,CG,110851591,741689448,1808855789,28447428153.0,311192.24,27529,27525,312580.76,14972089745,12756160838,115731754,53976404,28444567695.0,115896834,202000000000.0,769453533,1819868944,216000000000.0,28101149724.0,254235423,237410054,440000000000.0,203000000000.0,28.59,183.59,212.18
1606,CG,107403670,869195313,1685635328,20677490486.0,314793.41,44498,44518,312948.61,11209646982,12071496865,109181407,52228053,21115415416.0,110462067,200000000000.0,844258747,1699663556,213000000000.0,21724742347.0,252114852,234632286,429000000000.0,196000000000.0,28.83,178.78,207.61
1607,CG,109148504,781034254,1724350076,24360840100.0,308877.31,39478,39446,310887.36,12712299048,12346233909,117006285,58543237,23539067962.0,112619523,201000000000.0,831680333,1721128272,215000000000.0,22917447197.0,255377681,239368682,443000000000.0,203000000000.0,30.06,184.67,214.73
1608,CG,106111866,754373992,1859936672,31260014631.0,316098.98,19953,19942,314204.79,16207948319,12704920376,107494937,50363272,30883659225.0,108907085,201000000000.0,755475259,1836839393,216000000000.0,30915349195.0,253047049,235750312,436000000000.0,200000000000.0,28.3,180.9,209.20000000000002
1609,CG,109475538,794599819,1712393853,22971172281.0,311485.06,998,1009,311586.77,12375075484,12251728721,114253404,54721664,23031748832.0,113826940,201000000000.0,807474940,1716648392,215000000000.0,22947499857.0,253429458,236416978,434000000000.0,199000000000.0,29.27,181.43,210.70000000000002
1610,CG,106897276,855510086,1647964642,19500389666.0,310591.41,2053,2071,312861.41,11306321524,12110522038,113233957,56475638,21926493074.0,117640372,201000000000.0,826481227,1716867915,215000000000.0,22750754557.0,253792175,236492746,433000000000.0,199000000000.0,29.16,180.98,210.14
1611,CG,118433176,681926129,1933426469,34581666679.0,311638.86,20500,20630,310623.98,17368045748,13051174822,120134644,61724738,31804306300.0,118772811,204000000000.0,746852214,1881441876,218000000000.0,31088627135.0,256570408,239988252,442000000000.0,205000000000.0,24.95,184.57,209.51999999999998
1612,CG,105843652,799453387,1800037975,26843798646.0,315876.42,13270,13129,316669.06,14202237683,12650400734,107824168,51085588,26777793792.0,109347439,203000000000.0,811288719,1788607152,217000000000.0,26885316382.0,256485108,239547266,442000000000.0,203000000000.0,28.11,183.7,211.81
1613,CG,118045616,805779236,1814982409,24217191151.0,316169.11,22957,22961,315700.49,13089565929,12875079239,123864369,64613949,24263969198.0,120473430,207000000000.0,826695746,1818869356,222000000000.0,24442426894.0,261025158,243641076,444000000000.0,206000000000.0,25.99,186.36,212.35000000000002
1614,CG,114060136,879522017,1697996402,20258311729.0,319021.77,262,244,320973.46,12050681756,12573970653,126046115,60775781,23062756261.0,119758847,208000000000.0,843597821,1768910930,222000000000.0,23590807420.0,262814995,245476686,450000000000.0,208000000000.0,29.82,189.31,219.13
1615,CG,112316051,766002595,1878985403,30023453190.0,321671.76,5404,5410,319276.86,14903088409,12909160124,112708797,52233896,26726676303.0,110977857,205000000000.0,818993537,1785491762,218000000000.0,26286973944.0,258102617,240529744,441000000000.0,203000000000.0,29.42,183.43,212.85000000000002
1616,CG,109956318,797451809,1793929669,26503747134.0,315855.82,1852,1842,315703.76,14240721533,12796227512,112663397,54590959,26950589764.0,113446670,205000000000.0,786456845,1816907390,218000000000.0,27435389327.0,256230305,238564452,435000000000.0,201000000000.0,28.72,182.04,210.76
1617,CG,113415018,785628375,1736129464,23142324517.0,309256.93,995,995,308426.58,12180592656,12341629470,111028094,54142524,22423955375.0,113169962,199000000000.0,818051456,1689761818,212000000000.0,21785844130.0,251329924,235065656,434000000000.0,200000000000.0,28.77,181.88,210.65
1618,CG,111650757,853828882,1668258471,19790924056.0,312750.39,4301,5981,314163.55,12430361364,12542764927,120173720,59908471,22842563002.0,118302268,206000000000.0,836861133,1740081932,220000000000.0,22744815544.0,259761310,242495470,443000000000.0,205000000000.0,29.37,186.44,215.81
1619,CG,107807533,768380992,1825455468,28215064071.0,315813.12,6231,4553,314441.76,13372111597,12687466226,104713997,49150322,24782339451.0,105383763,201000000000.0,811803090,1735878163,214000000000.0,24850512128.0,253421121,236523350,435000000000.0,200000000000.0,27.73,180.99,208.72
1620,CG,105519782,794115221,1763654230,25493077977.0,311623.11,1715,1713,311444.03,14324742420,12849997467,113784192,56436581,27566059679.0,113092541,201000000000.0,753953321,1803183984,213000000000.0,28388334826.0,250635674,235185986,434000000000.0,200000000000.0,23.32,181.61,204.93
1621,CG,113396170,791417505,1734457580,23118282135.0,313044.65,969,969,316149.62,11853253313,12522366220,118061461,55811316,21197780295.0,115630723,209000000000.0,884582415,1716216201,223000000000.0,20590068398.0,264468957,245809760,450000000000.0,208000000000.0,25.49,187.58,213.07000000000002
1622,CG,118444928,831791920,1773599556,23345857202.0,320150.58,2371,2375,316880.1,12520017551,12643739028,120899124,58569926,22856122585.0,116619263,204000000000.0,821835293,1714985602,216000000000.0,22758386017.0,255454226,238094010,434000000000.0,200000000000.0,28.17,182.54,210.70999999999998
1623,CG,100586142,850219109,1646714708,20165160726.0,310298.52,4604,4600,311265.13,10963411473,12157509473,105988104,54048741,20529007919.0,103836950,204000000000.0,855765455,1679604333,217000000000.0,20903567730.0,256470001,239129618,437000000000.0,201000000000.0,29.25,183.45,212.7
1624,CG,106472237,801743253,1715183077,22640807141.0,311947.35,961,964,311387.33,12010507293,12495457696,109315255,51785114,22160366890.0,108591482,200000000000.0,824558926,1675483439,212000000000.0,21541459036.0,252411228,235959150,436000000000.0,200000000000.0,28.96,182.35,211.31
1625,CG,106792629,850490467,1688002572,20055433067.0,311998.78,255,252,310289.65,12219824715,12513420456,118156731,60815285,22441078537.0,114719763,202000000000.0,811110715,1718144198,214000000000.0,22472338465.0,253368982,236602772,433000000000.0,200000000000.0,29.33,182.92,212.25
1626,CG,110537815,808530575,1694764737,22379866231.0,310913.5,4566,4568,314019.77,10804552361,12208362000,110964243,53829340,19649305212.0,106156064,204000000000.0,882822713,1661240680,217000000000.0,19662355256.0,256671390,239453760,439000000000.0,202000000000.0,29.52,183.7,213.22
1627,CG,103768791,807837131,1723782747,22848722542.0,315642.54,1945,1954,315929.38,12227224460,12643333064,113911563,57157912,22802094131.0,110555038,206000000000.0,833776165,1733706051,220000000000.0,22793382556.0,260561760,243247788,445000000000.0,205000000000.0,29.75,187.25,217.0
1628,CG,108387057,891461683,1705815932,19429785918.0,321928.88,730,719,318999.97,11970329446,12779512765,116422681,59036260,22526019503.0,111793688,208000000000.0,844074063,1749189416,221000000000.0,22257978146.0,262997887,245743134,449000000000.0,207000000000.0,29.46,189.05,218.51000000000002
1629,CG,115730521,833096143,1777600302,22673015003.0,316878.01,1543,1546,317754.81,11152239529,12230931665,113785594,56640578,19443696265.0,115315425,204000000000.0,881672147,1653768659,216000000000.0,19427540467.0,257311395,239756692,435000000000.0,200000000000.0,29.2,181.67,210.86999999999998
1630,CG,101313779,778703953,1752580624,25341412230.0,307906.99,3101,3100,305056.84,15083719043,12681181018,108082465,53875639,29499500586.0,107745745,196000000000.0,706906755,1804891877,209000000000.0,30243044766.0,245450165,228684540,420000000000.0,193000000000.0,27.52,175.74,203.26000000000002
1631,CG,106183394,714297880,1766523180,28428949330.0,303840.84,1748,1748,307354.86,13412834168,12401117265,105288491,50432413,24198958166.0,107530878,200000000000.0,808185704,1710240938,214000000000.0,23429147279.0,252988170,236576270,437000000000.0,201000000000.0,29.1,183.39,212.48999999999998
1632,CG,105453619,870699029,1678879919,19746588713.0,318090.34,1690,1688,321274.68,12084085391,12788060091,119527658,55449318,22532510161.0,114241769,211000000000.0,856305691,1771534467,225000000000.0,22760434041.0,270069449,252533834,461000000000.0,213000000000.0,30.55,193.59,224.14000000000001
1633,CG,114976296,862177551,1783171224,22787984526.0,324319.31,3011,3012,320400.69,10766283588,12236146475,116156822,57560201,19634319795.0,111553451,205000000000.0,891247522,1657730500,217000000000.0,19282901390.0,256203898,239028258,437000000000.0,200000000000.0,29.02,182.8,211.82000000000002
1634,CG,110199801,730365252,1868976281,30320529014.0,308824.66,1713,1713,306021.41,17593597682,13253193892,115705757,61471851,33307126629.0,113464292,201000000000.0,683838537,1909520275,214000000000.0,33263087190.0,250675815,233763264,430000000000.0,199000000000.0,27.27,181.16,208.43
1635,CG,104501130,767390847,1762523098,26151821868.0,312299.06,1832,1832,315652.65,12373221605,12435007058,112072910,51321607,22866326823.0,107800081,203000000000.0,840858856,1720284566,216000000000.0,22900359506.0,255054868,237771534,436000000000.0,200000000000.0,28.83,182.96,211.79000000000002
1636,CG,105826588,819523756,1705413630,21755918379.0,309113.76,645,659,311904.45,12190478886,12465547541,114513584,57507561,22740824932.0,111025459,203000000000.0,811947778,1723678046,216000000000.0,22985217059.0,255449797,238611352,438000000000.0,202000000000.0,28.42,185.07,213.49
1637,CG,111266359,849692787,1686121843,20952809311.0,316067.54,4254,4247,313687.11,10914799989,12119769416,115644151,53502793,19602200301.0,111330377,203000000000.0,882529068,1654217567,216000000000.0,19760603769.0,257888980,240831318,441000000000.0,202000000000.0,29.93,185.25,215.18
1638,CG,110387731,734537802,1883299173,31330007949.0,311879.42,4314,4320,306664.41,17874463558,13247079462,116305964,58116248,34765073296.0,115219542,197000000000.0,657208714,1886052084,210000000000.0,35149539151.0,243473341,226360708,415000000000.0,192000000000.0,24.91,174.51,199.42
